"Numéro cde";"Numéro facture";"Date facture";"Total TTC";"Total HT";TVA;Statut;payment
16420;15814;04/06/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16421;15815;04/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16422;15816;04/06/2024;15.640000;15.640000;0.000000;Expédié;"Link via Stripe"
16423;15817;04/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16424;15818;04/06/2024;101.000000;100.830000;0.170000;Livré;"Link via Stripe"
16425;15819;05/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16426;15820;05/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16427;15821;05/06/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16428;15822;05/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16429;15823;05/06/2024;15.750000;14.240000;1.510000;Livré;"Link via Stripe"
16430;15824;05/06/2024;26.950000;24.880000;2.070000;Livré;"Link via Stripe"
16431;15825;05/06/2024;31.950000;28.920000;3.030000;Livré;"Link via Stripe"
16434;15826;05/06/2024;28.500000;25.770000;2.730000;Livré;"Bancontact via Stripe"
16435;15827;05/06/2024;10.950000;9.700000;1.250000;Expédié;"Link via Stripe"
16437;15828;05/06/2024;30.950000;29.960000;0.990000;Livré;PayPal
16438;15829;05/06/2024;77.500000;74.660000;2.840000;Livré;"Link via Stripe"
16439;15830;05/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16440;15831;05/06/2024;36.950000;34.880000;2.070000;Livré;"Card via Stripe"
16441;15832;06/06/2024;15.750000;14.240000;1.510000;Livré;"Card via Stripe"
16442;15833;06/06/2024;20.650000;18.880000;1.770000;Livré;"Link via Stripe"
16444;15834;06/06/2024;10.950000;9.700000;1.250000;Expédié;"Card via Stripe"
16445;15835;06/06/2024;37.950000;34.700000;3.250000;Livré;"Link via Stripe"
16446;15836;06/06/2024;7.000000;5.833333;1.166667;Expédié;Virement
16451;15837;06/06/2024;27.850000;25.710000;2.140000;Livré;Chèque
16450;15838;06/06/2024;24.850000;22.870000;1.980000;Livré;Chèque
16449;15839;06/06/2024;10.000000;9.463333;0.536667;Livré;Chèque
16448;15840;06/06/2024;95.000000;91.980000;3.020000;Livré;Chèque
16447;15841;06/06/2024;20.650000;18.880000;1.770000;Livré;Chèque
16433;15842;06/06/2024;30.000000;27.476667;2.523333;Livré;Chèque
16432;15843;06/06/2024;50.000000;50.000000;0.000000;Livré;Chèque
16415;15844;06/06/2024;26.850000;24.770000;2.080000;Livré;Chèque
16414;15845;06/06/2024;52.550000;50.160000;2.390000;Livré;Chèque
16413;15846;06/06/2024;45.950000;43.920000;2.030000;Livré;Chèque
16407;15847;06/06/2024;25.000000;23.750000;1.250000;Expédié;Chèque
16406;15848;06/06/2024;34.900000;33.650000;1.250000;Expédié;Chèque
16405;15849;06/06/2024;17.850000;16.240000;1.610000;Expédié;Chèque
16404;15850;06/06/2024;39.850000;35.720000;4.130000;Livré;Chèque
16403;15851;06/06/2024;28.000000;25.850000;2.150000;Livré;Chèque
16402;15852;06/06/2024;25.000000;23.490000;1.510000;Expédié;Chèque
16401;15853;06/06/2024;77.450000;75.330000;2.120000;Livré;Chèque
16399;15854;06/06/2024;43.000000;40.013333;2.986667;Livré;Chèque
16398;15855;06/06/2024;60.000000;56.410000;3.590000;Expédié;Chèque
16397;15856;06/06/2024;22.750000;20.880000;1.870000;Livré;Chèque
16393;15857;06/06/2024;20.650000;18.880000;1.770000;Livré;Chèque
16321;15858;06/06/2024;15.750000;14.240000;1.510000;Livré;Chèque
16299;15859;06/06/2024;110.800000;110.110000;0.690000;Livré;Chèque
16187;15860;06/06/2024;51.900000;51.470000;0.430000;Expédié;Chèque
16453;15861;06/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16458;15862;06/06/2024;0.000000;0.000000;0.000000;Livré;Chèque
16459;15863;06/06/2024;70.100000;67.590000;2.510000;Livré;"Card via Stripe"
16460;15864;06/06/2024;55.600000;54.390000;1.210000;Livré;PayPal
16461;15865;07/06/2024;0.000000;0.000000;0.000000;Expédié;Chèque
16467;15866;07/06/2024;29.950000;29.950000;0.000000;Livré;"Card via Stripe"
16468;15867;07/06/2024;36.550000;33.830000;2.720000;Livré;"Card via Stripe"
16469;15868;07/06/2024;29.010000;29.010000;0.000000;Livré;PayPal
16470;15869;07/06/2024;101.000000;95.580000;5.420000;Livré;"Link via Stripe"
16471;15870;07/06/2024;11.850000;10.600000;1.250000;Livré;PayPal
16473;15871;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16474;15872;08/06/2024;15.950000;14.960000;0.990000;Livré;PayPal
16475;15873;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16476;15874;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16477;15875;08/06/2024;20.850000;19.600000;1.250000;Livré;"Card via Stripe"
16480;15876;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16481;15877;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16483;15878;08/06/2024;15.950000;14.960000;0.990000;Livré;"Bancontact via Stripe"
16484;15879;08/06/2024;101.000000;100.830000;0.170000;Livré;"Card via Stripe"
16485;15880;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16486;15881;08/06/2024;30.850000;29.600000;1.250000;Livré;"Card via Stripe"
16487;15882;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16488;15883;08/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16490;15884;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16492;15885;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16494;15886;08/06/2024;25.000000;25.000000;0.000000;Expédié;PayPal
16495;15887;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16496;15888;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16497;15889;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16498;15890;08/06/2024;11.000000;9.170000;1.830000;Livré;"Link via Stripe"
16499;15891;08/06/2024;36.000000;36.000000;0.000000;Livré;"Card via Stripe"
16502;15892;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16503;15893;08/06/2024;11.000000;9.170000;1.830000;Livré;"Card via Stripe"
16504;15894;08/06/2024;21.000000;19.170000;1.830000;Expédié;"Card via Stripe"
16505;15895;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16506;15896;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16507;15897;08/06/2024;60.000000;58.060000;1.940000;Livré;PayPal
16508;15898;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16509;15899;08/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16510;15900;08/06/2024;55.900000;55.470000;0.430000;Livré;"Link via Stripe"
16511;15901;08/06/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
16512;15902;08/06/2024;151.000000;150.830000;0.170000;Livré;PayPal
16513;15903;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16514;15904;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16515;15905;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16517;15906;08/06/2024;15.950000;14.960000;0.990000;Livré;"Link via Stripe"
16518;15907;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16520;15908;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16521;15909;08/06/2024;36.750000;32.780000;3.970000;Livré;"Card via Stripe"
16522;15910;08/06/2024;35.950000;34.960000;0.990000;Livré;"Link via Stripe"
16523;15911;08/06/2024;15.750000;14.240000;1.510000;Livré;"Link via Stripe"
16524;15912;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16525;15913;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16526;15914;08/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16527;15915;08/06/2024;11.000000;9.170000;1.830000;Livré;"Link via Stripe"
16528;15916;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16529;15917;08/06/2024;11.000000;11.000000;0.000000;Livré;"Link via Stripe"
16530;15918;08/06/2024;14.950000;13.960000;0.990000;Livré;"Card via Stripe"
16531;15919;08/06/2024;32.350000;30.240000;2.110000;Livré;PayPal
16532;15920;08/06/2024;39.750000;38.300000;1.450000;Expédié;"Link via Stripe"
16533;15921;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16534;15922;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16535;15923;08/06/2024;30.950000;29.700000;1.250000;Livré;"Link via Stripe"
16536;15924;08/06/2024;30.950000;29.960000;0.990000;Expédié;"Card via Stripe"
16537;15925;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16538;15926;08/06/2024;201.000000;200.830000;0.170000;Livré;"Card via Stripe"
16539;15927;08/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16540;15928;08/06/2024;76.000000;75.830000;0.170000;Livré;"Link via Stripe"
16541;15929;08/06/2024;25.950000;24.960000;0.990000;Livré;"Card via Stripe"
16542;15930;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16544;15931;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16545;15932;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16547;15933;08/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16548;15934;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16549;15935;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16550;15936;08/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16551;15937;08/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16552;15938;08/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16553;15939;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16555;15940;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16556;15941;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16557;15942;08/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16558;15943;08/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16559;15944;08/06/2024;61.000000;61.000000;0.000000;Livré;"Link via Stripe"
16560;15945;08/06/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
16561;15946;08/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16562;15947;08/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16563;15948;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16564;15949;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16565;15950;08/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16566;15951;08/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16567;15952;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16568;15953;08/06/2024;15.950000;14.960000;0.990000;Expédié;"Link via Stripe"
16569;15954;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16570;15955;08/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16571;15956;08/06/2024;20.280000;20.280000;0.000000;Livré;PayPal
16572;15957;08/06/2024;36.000000;36.000000;0.000000;Expédié;PayPal
16573;15958;08/06/2024;30.950000;29.960000;0.990000;Livré;PayPal
16574;15959;08/06/2024;9.450000;8.210000;1.240000;Livré;"Link via Stripe"
16575;15960;08/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16577;15961;08/06/2024;35.950000;34.960000;0.990000;Livré;PayPal
16579;15962;08/06/2024;25.950000;24.960000;0.990000;Livré;"Card via Stripe"
16582;15963;09/06/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
16583;15964;09/06/2024;45.950000;43.400000;2.550000;Livré;"Link via Stripe"
16584;15965;09/06/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
16585;15966;09/06/2024;39.750000;38.300000;1.450000;Expédié;"Link via Stripe"
16586;15967;09/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16587;15968;09/06/2024;14.750000;13.300000;1.450000;Livré;PayPal
16588;15969;09/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16589;15970;09/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16590;15971;09/06/2024;14.850000;13.400000;1.450000;Livré;"Link via Stripe"
16591;15972;09/06/2024;27.950000;25.810000;2.140000;Livré;"Link via Stripe"
16592;15973;09/06/2024;51.000000;50.830000;0.170000;Expédié;"Card via Stripe"
16593;15974;09/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16594;15975;09/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16595;15976;09/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16596;15977;09/06/2024;15.950000;14.960000;0.990000;Livré;"Link via Stripe"
16597;15978;09/06/2024;65.900000;62.340000;3.560000;Livré;"Link via Stripe"
16598;15979;09/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16599;15980;09/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16602;15981;09/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16604;15982;09/06/2024;10.950000;9.960000;0.990000;Livré;PayPal
16605;15983;09/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16606;15984;09/06/2024;35.950000;34.960000;0.990000;Livré;"Link via Stripe"
16607;15985;09/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16608;15986;09/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16609;15987;09/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16610;15988;09/06/2024;15.950000;14.960000;0.990000;Livré;"Link via Stripe"
16611;15989;09/06/2024;6.950000;5.960000;0.990000;Livré;PayPal
16612;15990;09/06/2024;35.950000;34.960000;0.990000;Livré;"Card via Stripe"
16613;15991;09/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16615;15992;10/06/2024;11.000000;11.000000;0.000000;Expédié;PayPal
16616;15993;10/06/2024;15.170000;15.170000;0.000000;Expédié;PayPal
16617;15994;10/06/2024;30.950000;29.960000;0.990000;Livré;PayPal
16618;15995;10/06/2024;15.000000;13.170000;1.830000;Livré;"Bancontact via Stripe"
16619;15996;10/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16620;15997;10/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16621;15998;10/06/2024;36.000000;36.000000;0.000000;Expédié;"Link via Stripe"
16625;15999;10/06/2024;25.950000;23.910000;2.040000;Livré;"Card via Stripe"
16626;16000;10/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16629;16001;10/06/2024;25.950000;24.960000;0.990000;Livré;"Link via Stripe"
16631;16002;10/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16632;16003;10/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16633;16004;10/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16634;16005;10/06/2024;0.000000;0.000000;0.000000;Expédié;Chèque
16635;16006;10/06/2024;74.200000;69.510000;4.690000;Livré;"Card via Stripe"
16637;16007;10/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16638;16008;10/06/2024;65.900000;64.950000;0.950000;Livré;"Card via Stripe"
16639;16009;10/06/2024;26.000000;23.390000;2.610000;Livré;PayPal
16640;16010;10/06/2024;176.000000;163.330000;12.670000;Livré;"Link via Stripe"
16641;16011;10/06/2024;0.000000;0.000000;0.000000;Livré;Virement
16643;16012;10/06/2024;14.950000;12.460000;2.490000;Expédié;"Card via Stripe"
16645;16013;10/06/2024;50.000000;50.000000;0.000000;Livré;"Card via Stripe"
16647;16014;10/06/2024;5.950000;4.960000;0.990000;Expédié;PayPal
16648;16015;10/06/2024;11.000000;9.170000;1.830000;Livré;"Bancontact via Stripe"
16650;16016;11/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16651;16017;11/06/2024;101.000000;100.830000;0.170000;Livré;"Link via Stripe"
16652;16018;11/06/2024;54.950000;51.360000;3.590000;Livré;"Link via Stripe"
16653;16019;11/06/2024;11.000000;11.000000;0.000000;Livré;PayPal
16654;16020;11/06/2024;20.950000;19.960000;0.990000;Livré;"Link via Stripe"
16329;16021;11/06/2024;0.000000;0.000000;0.000000;Livré;Chèque
16655;16022;11/06/2024;55.500000;55.100000;0.400000;Livré;"Link via Stripe"
16656;16023;11/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16659;16024;11/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16660;16025;11/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16662;16026;11/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
15668;16027;11/06/2024;3.450000;2.875000;0.575000;Livré;Virement
16663;16028;11/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16664;16029;11/06/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16665;16030;11/06/2024;54.000000;51.050000;2.950000;Livré;"Link via Stripe"
16666;16031;11/06/2024;36.000000;36.000000;0.000000;Livré;PayPal
16667;16032;11/06/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16668;16033;11/06/2024;126.000000;119.330000;6.670000;Livré;"Link via Stripe"
16669;16034;11/06/2024;68.800000;61.590000;7.210000;Livré;"Link via Stripe"
16670;16035;12/06/2024;6.950000;5.960000;0.990000;Livré;"Card via Stripe"
16682;16036;12/06/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16698;16037;12/06/2024;11.000000;11.000000;0.000000;Livré;PayPal
16699;16038;12/06/2024;36.000000;34.170000;1.830000;Livré;PayPal
16700;16039;12/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16702;16040;12/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16703;16041;12/06/2024;11.000000;9.170000;1.830000;Livré;PayPal
16705;16042;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16707;16043;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16708;16044;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16711;16045;12/06/2024;16.850000;14.040000;2.810000;Livré;"Link via Stripe"
16714;16046;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16715;16047;12/06/2024;56.000000;55.570000;0.430000;Expédié;"Card via Stripe"
16716;16048;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16717;16049;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16718;16050;12/06/2024;26.850000;24.770000;2.080000;Livré;"Link via Stripe"
16719;16051;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16720;16052;12/06/2024;101.000000;100.830000;0.170000;Livré;"Link via Stripe"
16721;16053;12/06/2024;35.950000;34.960000;0.990000;Livré;"Link via Stripe"
16722;16054;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16723;16055;12/06/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
16724;16056;12/06/2024;11.000000;11.000000;0.000000;Livré;"Link via Stripe"
16725;16057;12/06/2024;30.950000;29.960000;0.990000;Livré;PayPal
16726;16058;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16727;16059;12/06/2024;101.000000;100.830000;0.170000;Livré;"Link via Stripe"
16728;16060;12/06/2024;5.950000;4.960000;0.990000;Livré;PayPal
16729;16061;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16730;16062;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16731;16063;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16732;16064;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16733;16065;12/06/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
16734;16066;12/06/2024;15.950000;14.960000;0.990000;Livré;"Link via Stripe"
16736;16067;12/06/2024;11.000000;11.000000;0.000000;Expédié;"Link via Stripe"
16738;16068;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16739;16069;12/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16740;16070;12/06/2024;45.850000;44.600000;1.250000;Livré;"Link via Stripe"
16741;16071;12/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16742;16072;12/06/2024;35.750000;34.240000;1.510000;Livré;"Card via Stripe"
16744;16073;12/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16746;16074;12/06/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
16747;16075;12/06/2024;10.950000;9.700000;1.250000;Expédié;"Link via Stripe"
16749;16076;13/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16750;16077;13/06/2024;11.000000;11.000000;0.000000;Livré;"Link via Stripe"
